Date,Close,Open,High,Low,Vol.
17/04/2021,2318.33,2424.12,2493.93,2314.12,1.73M
18/04/2021,2237.17,2317.88,2338.53,1948.93,2.76M
19/04/2021,2160.63,2236.10,2275.87,2081.30,1.90M
20/04/2021,2332.14,2161.06,2345.18,2058.00,1.86M
21/04/2021,2360.81,2331.84,2467.51,2238.15,2.10M
22/04/2021,2401.10,2360.32,2642.99,2313.46,3.17M
23/04/2021,2367.31,2398.95,2440.21,2119.26,3.46M
24/04/2021,2215.93,2367.35,2367.46,2159.60,1.61M
25/04/2021,2316.48,2217.23,2355.20,2169.91,1.02M
26/04/2021,2533.12,2320.63,2539.80,2305.97,1.79M
27/04/2021,2665.24,2531.07,2677.95,2484.44,1.45M
28/04/2021,2746.54,2665.83,2759.03,2562.74,1.74M
29/04/2021,2757.36,2746.51,2797.52,2670.35,1.65M
30/04/2021,2772.78,2757.02,2797.61,2726.03,1.52M
01/05/2021,2944.66,2772.27,2951.74,2753.60,1.51M
02/05/2021,2950.33,2945.04,2984.52,2854.12,1.30M
03/05/2021,3429.37,2950.07,3451.44,2950.07,2.32M
04/05/2021,3286.71,3429.48,3516.34,3188.90,2.74M
05/05/2021,3522.76,3284.31,3540.78,3228.86,1.87M
06/05/2021,3489.52,3522.74,3601.59,3380.60,1.51M
07/05/2021,3481.22,3490.83,3583.34,3363.56,1.35M
08/05/2021,3905.55,3479.81,3952.88,3453.37,1.34M
09/05/2021,3922.23,3905.69,3979.77,3734.44,1.94M
10/05/2021,3947.90,3923.48,4203.98,3669.84,2.70M
11/05/2021,4167.78,3948.66,4177.53,3781.86,1.27M
12/05/2021,3811.77,4173.61,4366.10,3794.15,2.78M
13/05/2021,3719.62,3807.50,4031.99,3539.96,3.21M
14/05/2021,4075.38,3719.46,4171.76,3694.54,2.06M
15/05/2021,3641.65,4074.57,4129.99,3639.12,1.94M
16/05/2021,3582.12,3643.67,3877.20,3351.92,2.28M
17/05/2021,3279.68,3582.19,3582.27,3130.12,2.85M
18/05/2021,3377.55,3280.50,3558.57,3244.93,2.30M
19/05/2021,2435.69,3376.22,3434.01,1922.25,6.42M
20/05/2021,2777.55,2436.59,2988.52,2163.40,4.33M
21/05/2021,2433.11,2766.88,2931.66,2111.42,4.23M
22/05/2021,2291.60,2433.09,2481.06,2162.84,2.82M
23/05/2021,2101.34,2292.68,2379.89,1739.91,3.52M
24/05/2021,2646.79,2101.30,2667.20,2080.87,3.24M
25/05/2021,2705.09,2647.27,2747.49,2388.81,3.28M
26/05/2021,2884.66,2705.69,2908.37,2648.10,2.66M
27/05/2021,2735.88,2885.02,2885.87,2638.62,2.39M
28/05/2021,2414.29,2742.39,2760.17,2332.43,3.26M
29/05/2021,2276.07,2411.68,2567.42,2207.21,2.94M
30/05/2021,2386.10,2276.97,2465.84,2181.93,2.80M
31/05/2021,2708.47,2386.93,2713.98,2279.42,2.83M
01/06/2021,2633.67,2707.94,2738.23,2529.73,2.45M
02/06/2021,2706.10,2633.74,2801.00,2554.88,2.60M
03/06/2021,2853.35,2705.05,2889.19,2666.39,1.09M
04/06/2021,2686.50,2856.63,2856.63,2557.71,2.47M
05/06/2021,2628.98,2688.75,2814.02,2555.98,2.55M
06/06/2021,2713.66,2628.43,2743.53,2614.48,756.36K
07/06/2021,2592.63,2713.52,2842.88,2581.24,3.01M
08/06/2021,2510.65,2592.12,2618.70,2320.64,75.18K
09/06/2021,2606.23,2507.86,2620.74,2408.37,2.32M
10/06/2021,2469.97,2607.45,2615.46,2432.41,1.29M
11/06/2021,2351.45,2470.04,2493.48,2324.21,587.18K
12/06/2021,2368.47,2351.45,2448.04,2260.80,1.80M
13/06/2021,2508.27,2368.68,2547.90,2311.96,1.62M
14/06/2021,2581.48,2508.49,2606.91,2467.61,1.79M
15/06/2021,2543.83,2581.42,2637.90,2512.39,1.95M
16/06/2021,2367.28,2544.35,2552.12,2353.24,1.37M
17/06/2021,2371.62,2367.78,2459.11,2309.08,1.06M
18/06/2021,2229.53,2372.10,2376.62,2142.74,778.79K
19/06/2021,2166.91,2229.53,2276.70,2164.14,1.08M
20/06/2021,2243.86,2166.30,2276.83,2045.03,1.42M
21/06/2021,1891.18,2244.25,2257.86,1868.32,2.69M
22/06/2021,1876.66,1890.95,1994.32,1707.24,2.84M
23/06/2021,1968.39,1877.28,2043.10,1823.57,1.77M
24/06/2021,1989.14,1968.76,2033.96,1886.74,1.64M
25/06/2021,1810.57,1989.77,2017.47,1793.47,1.65M
26/06/2021,1830.62,1810.53,1850.40,1719.32,1.99M
27/06/2021,1979.88,1830.42,1980.70,1808.59,1.87M
28/06/2021,2083.09,1981.24,2142.84,1962.89,2.19M
29/06/2021,2158.71,2083.48,2241.86,2076.17,898.06K
30/06/2021,2273.84,2158.32,2281.55,2090.61,1.90M
01/07/2021,2109.11,2274.50,2274.63,2077.56,1.71M
02/07/2021,2154.78,2108.58,2158.70,2019.75,1.39M
03/07/2021,2224.70,2154.53,2236.97,2115.80,1.28M
04/07/2021,2323.22,2224.70,2386.20,2222.95,1.39M
05/07/2021,2196.16,2322.60,2322.60,2163.09,822.95K
06/07/2021,2322.72,2196.25,2347.47,2194.20,1.78M
07/07/2021,2316.57,2322.74,2402.68,2296.43,1.32M
08/07/2021,2120.22,2316.21,2322.47,2095.92,1.82M
09/07/2021,2145.89,2120.05,2185.62,2066.09,1.42M
10/07/2021,2111.12,2146.15,2191.30,2078.43,929.32K
11/07/2021,2139.35,2110.90,2173.34,2081.62,724.84K
12/07/2021,2035.09,2139.44,2167.60,2008.66,540.10K
13/07/2021,1940.72,2035.09,2042.61,1920.62,717.85K
14/07/2021,1994.64,1940.48,2017.99,1868.45,1.05M
15/07/2021,1917.21,1994.73,2038.91,1884.81,645.06K
16/07/2021,1878.20,1917.21,1960.21,1852.42,619.62K
17/07/2021,1897.98,1877.00,1917.80,1851.97,623.52K
18/07/2021,1892.42,1898.01,1988.24,1881.60,829.77K
19/07/2021,1818.07,1891.43,1915.15,1807.19,802.78K
20/07/2021,1786.07,1818.07,1840.36,1720.70,1.20M
21/07/2021,1994.49,1786.18,2029.51,1758.64,1.51M
22/07/2021,2024.58,1994.61,2043.26,1952.31,1.02M
23/07/2021,2123.61,2024.51,2129.66,2000.27,961.67K
24/07/2021,2151.85,2124.00,2162.29,2106.71,907.11K
25/07/2021,2189.79,2166.98,2195.03,2108.74,786.94K
26/07/2021,2229.53,2189.74,2430.01,2174.44,1.89M
27/07/2021,2300.22,2230.24,2318.68,2152.92,1.25M
28/07/2021,2299.11,2300.21,2343.49,2246.23,968.94K
29/07/2021,2380.93,2299.46,2397.71,2269.15,642.75K
30/07/2021,2460.95,2380.59,2467.40,2320.80,1.03M
31/07/2021,2532.19,2461.08,2551.68,2421.70,507.08K
01/08/2021,2556.23,2530.94,2696.38,2515.26,1.20M
02/08/2021,2608.04,2556.07,2664.73,2513.51,970.67K
03/08/2021,2506.65,2608.01,2631.43,2445.49,158.45K
04/08/2021,2725.29,2506.50,2766.46,2462.32,1.23M
05/08/2021,2827.21,2725.28,2842.95,2533.51,1.65M
06/08/2021,2889.43,2827.23,2946.62,2726.04,1.06M
07/08/2021,3158.00,2889.58,3169.74,2867.58,64.84K
08/08/2021,3012.07,3158.30,3188.49,2949.66,1.25M
09/08/2021,3162.93,3011.88,3184.84,2899.24,1.44M
10/08/2021,3140.71,3162.81,3232.02,3057.84,1.12M
11/08/2021,3163.66,3140.86,3269.70,3122.67,950.12K
12/08/2021,3043.61,3160.17,3236.28,2981.35,965.63K
13/08/2021,3322.43,3043.20,3324.53,3035.52,795.54K
14/08/2021,3264.69,3322.25,3328.38,3209.45,658.60K
15/08/2021,3308.87,3264.56,3318.61,3115.34,782.81K
16/08/2021,3147.65,3307.96,3334.22,3138.37,859.09K
17/08/2021,3014.58,3147.67,3290.03,2993.63,1.06M
18/08/2021,3016.91,3012.62,3124.51,2951.04,750.74K
19/08/2021,3184.82,3016.92,3185.51,2962.04,844.13K
20/08/2021,3284.21,3184.83,3300.36,3179.18,739.32K
21/08/2021,3223.96,3285.12,3307.33,3200.19,768.74K
22/08/2021,3238.70,3224.17,3271.94,3128.98,747.65K
23/08/2021,3319.49,3238.41,3375.42,3231.96,1.09M
24/08/2021,3173.26,3322.60,3357.99,3150.75,988.82K
25/08/2021,3228.15,3172.12,3247.43,3080.70,923.13K
26/08/2021,3093.54,3228.03,3249.62,3057.48,118.44K
27/08/2021,3273.58,3093.78,3279.93,3063.37,839.54K
28/08/2021,3243.90,3273.78,3284.58,3212.24,466.21K
29/08/2021,3222.16,3243.96,3282.21,3155.31,643.73K
30/08/2021,3225.67,3222.43,3345.72,3145.53,966.58K
31/08/2021,3430.74,3228.23,3467.42,3191.34,1.52M
01/09/2021,3832.73,3429.65,3839.91,3384.82,1.48M
02/09/2021,3786.19,3826.90,3833.89,3723.42,928.70K
03/09/2021,3936.29,3785.85,4024.89,3715.97,1.20M
04/09/2021,3884.97,3938.45,3968.33,3844.07,672.53K
05/09/2021,3950.62,3885.40,3981.22,3834.74,714.16K
06/09/2021,3927.21,3950.20,3968.20,3867.55,764.56K
07/09/2021,3423.12,3926.84,3945.79,3061.30,2.47M
08/09/2021,3495.10,3424.35,3557.67,3221.60,780.68K
09/09/2021,3423.51,3498.92,3564.30,3395.94,1.09M
10/09/2021,3207.27,3423.87,3512.90,3156.28,1.21M
11/09/2021,3267.33,3209.37,3345.37,3202.41,732.95K
12/09/2021,3408.28,3267.33,3469.50,3231.87,805.97K
13/09/2021,3284.52,3408.17,3429.24,3118.66,1.34M
14/09/2021,3428.87,3284.65,3428.87,3270.91,720.34K
15/09/2021,3611.90,3430.36,3612.29,3361.63,790.27K
16/09/2021,3569.43,3612.23,3672.68,3488.53,195.79K
17/09/2021,3398.65,3569.92,3592.20,3352.32,748.10K
18/09/2021,3435.97,3398.55,3539.50,3371.33,600.19K
19/09/2021,3329.12,3435.92,3455.67,3282.85,614.00K
20/09/2021,2976.05,3328.49,3344.04,2931.64,1.72M
21/09/2021,2761.52,2976.70,3101.88,2659.71,1.79M
22/09/2021,3077.78,2764.71,3087.97,2740.58,1.19M
23/09/2021,3152.92,3077.80,3173.00,3035.96,841.54K
24/09/2021,2928.57,3152.92,3158.38,2740.06,1.74M
25/09/2021,2922.55,2928.59,2965.48,2812.70,975.49K
26/09/2021,3063.51,2922.47,3113.65,2740.12,1.33M
27/09/2021,2926.24,3061.86,3163.86,2926.24,865.30K
28/09/2021,2807.28,2926.04,2969.18,2791.42,896.28K
29/09/2021,2851.50,2807.15,2948.50,2784.66,728.86K
30/09/2021,3000.59,2851.06,3047.08,2837.68,968.23K
01/10/2021,3309.13,2999.86,3329.32,2972.75,1.14M
02/10/2021,3388.97,3309.14,3467.95,3265.97,778.15K
03/10/2021,3417.34,3388.83,3485.48,3346.63,642.59K
04/10/2021,3382.90,3417.26,3436.34,3273.22,826.83K
05/10/2021,3517.26,3383.32,3540.83,3365.28,663.88K
06/10/2021,3575.41,3515.35,3627.19,3345.56,1.05M
07/10/2021,3586.00,3575.43,3650.18,3473.47,826.29K
08/10/2021,3559.42,3586.91,3668.35,3537.24,681.74K
09/10/2021,3574.20,3559.96,3626.11,3541.40,464.11K
10/10/2021,3415.03,3574.52,3599.18,3409.22,767.49K
11/10/2021,3545.06,3414.93,3622.53,3381.43,683.24K
12/10/2021,3489.90,3541.49,3545.35,3404.49,609.89K
13/10/2021,3607.28,3491.08,3612.04,3416.00,557.18K
14/10/2021,3790.41,3607.36,3820.47,3588.24,697.09K
15/10/2021,3866.90,3790.34,3904.91,3735.21,721.14K
16/10/2021,3827.55,3869.05,3967.43,3804.55,527.61K
17/10/2021,3845.47,3827.55,3917.56,3664.63,543.52K
18/10/2021,3747.60,3848.64,3892.01,3685.82,578.21K
19/10/2021,3876.78,3745.46,3884.34,3733.78,488.60K
20/10/2021,4159.89,3876.76,4168.12,3830.26,752.03K
21/10/2021,4054.16,4160.51,4366.91,4029.48,1.14M
22/10/2021,3970.94,4053.89,4164.11,3896.40,654.77K
23/10/2021,4168.85,3970.94,4169.33,3938.79,487.03K
24/10/2021,4082.80,4168.80,4184.00,3965.84,507.63K
25/10/2021,4219.92,4082.68,4234.76,4069.94,481.41K
26/10/2021,4129.51,4219.92,4291.98,4098.19,559.29K
27/10/2021,3921.93,4130.06,4299.61,3914.06,1.07M
28/10/2021,4284.90,3921.54,4289.80,3896.33,865.80K
29/10/2021,4413.70,4284.90,4458.30,4268.21,781.57K
30/10/2021,4320.65,4413.70,4428.41,4250.24,494.87K
31/10/2021,4287.56,4322.00,4393.61,4169.48,555.32K
01/11/2021,4320.85,4287.41,4376.94,4157.51,574.26K
02/11/2021,4586.06,4320.85,4598.38,4287.36,630.26K
03/11/2021,4602.21,4586.96,4661.88,4458.87,634.68K
04/11/2021,4535.11,4601.93,4604.83,4421.87,495.86K
05/11/2021,4475.00,4534.96,4569.31,4439.67,409.75K
06/11/2021,4517.36,4475.00,4526.75,4330.29,442.60K
07/11/2021,4612.06,4517.27,4634.39,4502.70,337.81K
08/11/2021,4808.38,4612.05,4822.97,4612.05,673.21K
09/11/2021,4731.83,4808.34,4836.69,4715.43,437.41K
10/11/2021,4634.03,4731.83,4864.06,4498.78,761.90K
11/11/2021,4720.87,4633.98,4778.17,4578.66,418.61K
12/11/2021,4667.31,4720.50,4807.16,4511.96,634.59K
13/11/2021,4644.61,4665.76,4705.02,4585.37,290.27K
14/11/2021,4625.59,4644.40,4692.76,4514.95,340.96K
15/11/2021,4562.98,4625.71,4769.38,4543.47,495.96K
16/11/2021,4208.16,4562.97,4562.97,4115.31,1.12M
17/11/2021,4290.88,4208.29,4298.30,4071.01,664.94K
18/11/2021,4001.87,4290.31,4342.74,3958.44,792.38K
19/11/2021,4295.43,3996.29,4305.41,3978.08,571.96K
20/11/2021,4408.85,4295.27,4434.27,4206.75,462.99K
21/11/2021,4268.08,4409.02,4422.60,4246.20,446.23K
22/11/2021,4086.95,4268.07,4311.46,4026.75,717.08K
23/11/2021,4340.23,4086.73,4384.75,4064.17,684.35K
24/11/2021,4273.54,4340.23,4372.83,4172.19,595.96K
25/11/2021,4520.30,4270.73,4549.74,4248.90,578.65K
26/11/2021,4034.53,4520.30,4548.10,3917.43,1.00M
27/11/2021,4094.80,4037.06,4183.02,4029.06,370.73K
28/11/2021,4296.98,4095.16,4297.63,3980.24,487.53K
29/11/2021,4443.22,4296.98,4456.82,4280.18,532.66K
30/11/2021,4628.90,4443.22,4749.12,4349.21,973.46K
01/12/2021,4583.28,4628.72,4778.14,4525.33,669.18K
02/12/2021,4512.90,4583.28,4629.75,4437.53,608.07K
03/12/2021,4219.30,4512.90,4646.73,4047.07,942.77K
04/12/2021,4123.46,4219.30,4237.56,3533.02,1.52M
05/12/2021,4194.80,4118.27,4247.38,4036.00,707.69K
06/12/2021,4353.31,4194.95,4373.23,3922.65,993.79K
07/12/2021,4307.08,4351.36,4424.20,4259.45,550.78K
08/12/2021,4435.74,4307.08,4449.69,4229.63,574.33K
09/12/2021,4107.69,4435.74,4482.89,4078.14,642.17K
10/12/2021,3903.48,4107.20,4226.79,3894.03,798.12K
11/12/2021,4075.66,3903.52,4094.92,3836.92,581.26K
12/12/2021,4131.78,4078.17,4173.21,3988.29,360.45K
13/12/2021,3781.94,4131.47,4141.27,3673.19,891.67K
14/12/2021,3861.55,3782.12,3879.43,3690.06,577.61K
15/12/2021,4019.24,3860.51,4090.15,3649.69,821.22K
16/12/2021,3956.62,4019.57,4108.24,3955.46,512.12K
17/12/2021,3878.29,3957.12,3993.87,3702.33,654.90K
18/12/2021,3959.83,3878.20,3993.05,3769.91,475.86K
19/12/2021,3925.34,3959.90,4025.36,3890.90,442.49K
20/12/2021,3938.80,3925.46,3978.66,3757.42,531.11K
21/12/2021,4016.59,3944.03,4058.76,3915.56,496.71K
22/12/2021,3979.54,4016.25,4072.40,3944.15,426.43K
23/12/2021,4110.14,3979.57,4149.17,3895.89,573.18K
24/12/2021,4043.39,4110.20,4133.77,4024.24,353.85K
25/12/2021,4093.14,4043.60,4136.03,4024.87,308.53K
26/12/2021,4061.27,4093.38,4104.23,4005.38,283.58K
27/12/2021,4036.24,4062.02,4125.22,4033.04,313.32K
28/12/2021,3791.69,4036.86,4036.86,3760.86,527.23K
29/12/2021,3627.93,3792.95,3825.97,3607.20,456.03K
30/12/2021,3709.57,3629.33,3767.93,3589.64,355.72K
31/12/2021,3677.85,3709.38,3812.01,3623.74,405.65K
01/01/2022,3765.67,3677.69,3775.20,3675.75,239.54K
02/01/2022,3830.67,3765.67,3851.16,3718.33,242.55K
03/01/2022,3764.24,3830.70,3849.50,3682.48,338.51K
04/01/2022,3789.52,3764.62,3889.07,3715.24,415.81K
05/01/2022,3535.86,3784.47,3846.44,3418.46,582.71K
